observable	condition	conditionRef	scalingParameter	time	measurement	sigma
proliferation	TUMOR-KP2-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	1.123	
proliferation	TUMOR-KP2-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	1.0662	
proliferation	TUMOR-KP2-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.96	
proliferation	TUMOR-KP2-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.81	
proliferation	TUMOR-KP2-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.83	
proliferation	TUMOR-KP2-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.57	
proliferation	TUMOR-KP2-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.36	
proliferation	TUMOR-KP3-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.983	
proliferation	TUMOR-KP3-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.977	
proliferation	TUMOR-KP3-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0158	
proliferation	TUMOR-KP3-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.87	
proliferation	TUMOR-KP3-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.75	
proliferation	TUMOR-KP3-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.64	
proliferation	TUMOR-KP3-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.56	
proliferation	TUMOR-KP3-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.38	
proliferation	TUMOR-KP4-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0999	
proliferation	TUMOR-KP4-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.147	
proliferation	TUMOR-KP4-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0589	
proliferation	TUMOR-KP4-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.86	
proliferation	TUMOR-KP4-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.82	
proliferation	TUMOR-KP4-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.71	
proliferation	TUMOR-KP4-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.51	
proliferation	TUMOR-KP4-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.26	
proliferation	TUMOR-L33-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	1.0098	
proliferation	TUMOR-L33-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	1.0306	
proliferation	TUMOR-L33-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	1.0446	
proliferation	TUMOR-L33-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.928	
proliferation	TUMOR-L33-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.69	
proliferation	TUMOR-L33-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.53	
proliferation	TUMOR-L33-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.5	
proliferation	TUMOR-L33-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.14	
proliferation	TUMOR-LCLC103H-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0399	
proliferation	TUMOR-LCLC103H-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0888	
proliferation	TUMOR-LCLC103H-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.129	
proliferation	TUMOR-LCLC103H-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.976	
proliferation	TUMOR-LCLC103H-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.86	
proliferation	TUMOR-LCLC103H-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.82	
proliferation	TUMOR-LCLC103H-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.61	
proliferation	TUMOR-LCLC103H-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.28	
proliferation	TUMOR-LOUNH91-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.87	
proliferation	TUMOR-LOUNH91-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	1.361	
proliferation	TUMOR-LOUNH91-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.933	
proliferation	TUMOR-LOUNH91-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	1.106	
proliferation	TUMOR-LOUNH91-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.66	
proliferation	TUMOR-LOUNH91-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.78	
proliferation	TUMOR-LOUNH91-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.66	
proliferation	TUMOR-LOUNH91-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.64	
proliferation	TUMOR-LS411N-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.0422	
proliferation	TUMOR-LS411N-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.0639	
proliferation	TUMOR-LS411N-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	0.978	
proliferation	TUMOR-LS411N-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.14	
proliferation	TUMOR-LS411N-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	0.929	
proliferation	TUMOR-LS411N-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	0.916	
proliferation	TUMOR-LS411N-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	0.35	
proliferation	TUMOR-LS411N-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	0.13	
proliferation	TUMOR-LU99-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-LU99-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	1.0891	
proliferation	TUMOR-LU99-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-LU99-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	1.0751	
proliferation	TUMOR-LU99-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-LU99-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	1.0478	
proliferation	TUMOR-LU99-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-LU99-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	0.951	
proliferation	TUMOR-LU99-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-LU99-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	0.52	
proliferation	TUMOR-LU99-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-LU99-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	0.41	
proliferation	TUMOR-LU99-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-LU99-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	0.35	
proliferation	TUMOR-LU99-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-LU99-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	0.14	
proliferation	TUMOR-LUDLU1-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-LUDLU1-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.956	
proliferation	TUMOR-LUDLU1-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-LUDLU1-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	1.231	
proliferation	TUMOR-LUDLU1-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-LUDLU1-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.936	
proliferation	TUMOR-LUDLU1-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-LUDLU1-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.983	
proliferation	TUMOR-LUDLU1-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-LUDLU1-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.69	
proliferation	TUMOR-LUDLU1-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-LUDLU1-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.74	
proliferation	TUMOR-LUDLU1-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-LUDLU1-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.49	
proliferation	TUMOR-LUDLU1-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-LUDLU1-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.44	
proliferation	TUMOR-MDAMB415-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-MDAMB415-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	0.905	
proliferation	TUMOR-MDAMB415-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-MDAMB415-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	1.137	
proliferation	TUMOR-MDAMB415-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-MDAMB415-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	1.0292	
proliferation	TUMOR-MDAMB415-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-MDAMB415-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	1.109	
proliferation	TUMOR-MDAMB415-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-MDAMB415-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	0.63	
proliferation	TUMOR-MDAMB415-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-MDAMB415-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	0.64	
proliferation	TUMOR-MDAMB415-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-MDAMB415-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	0.43	
proliferation	TUMOR-MDAMB415-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-MDAMB415-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	0.42	
proliferation	TUMOR-MDAMB436-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-MDAMB436-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	1.0789	
proliferation	TUMOR-MDAMB436-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-MDAMB436-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	1.131	
proliferation	TUMOR-MDAMB436-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-MDAMB436-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	1.078	
proliferation	TUMOR-MDAMB436-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-MDAMB436-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.988	
proliferation	TUMOR-MDAMB436-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-MDAMB436-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.88	
proliferation	TUMOR-MDAMB436-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-MDAMB436-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.75	
proliferation	TUMOR-MDAMB436-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-MDAMB436-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.48	
proliferation	TUMOR-MDAMB436-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-MDAMB436-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.29	
proliferation	TUMOR-MDAMB468-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-MDAMB468-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	1.0632	
proliferation	TUMOR-MDAMB468-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-MDAMB468-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	1.138	
proliferation	TUMOR-MDAMB468-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-MDAMB468-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	1.173	
proliferation	TUMOR-MDAMB468-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-MDAMB468-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	1.361	
proliferation	TUMOR-MDAMB468-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-MDAMB468-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.68	
proliferation	TUMOR-MDAMB468-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-MDAMB468-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.75	
proliferation	TUMOR-MDAMB468-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-MDAMB468-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.24	
proliferation	TUMOR-MDAMB468-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-MDAMB468-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.23	
proliferation	TUMOR-MELHO-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-MELHO-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MELHO-cellline-01-01	inf	1.26	
proliferation	TUMOR-MELHO-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-MELHO-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MELHO-cellline-01-01	inf	1.279	
proliferation	TUMOR-MELHO-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-MELHO-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MELHO-cellline-01-01	inf	1.177	
proliferation	TUMOR-MELHO-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-MELHO-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MELHO-cellline-01-01	inf	0.64	
proliferation	TUMOR-MELHO-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-MELHO-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MELHO-cellline-01-01	inf	0.9912	
proliferation	TUMOR-MELHO-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-MELHO-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MELHO-cellline-01-01	inf	0.76	
proliferation	TUMOR-MELHO-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-MELHO-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MELHO-cellline-01-01	inf	0.26	
proliferation	TUMOR-MELHO-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-MELHO-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-MELHO-cellline-01-01	inf	0.17	
proliferation	TUMOR-NCIH1048-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-NCIH1048-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1048-cellline-01-01	inf	1.164	
proliferation	TUMOR-NCIH1048-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-NCIH1048-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1048-cellline-01-01	inf	0.984	
proliferation	TUMOR-NCIH1048-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-NCIH1048-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1048-cellline-01-01	inf	1.0378	
proliferation	TUMOR-NCIH1048-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-NCIH1048-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1048-cellline-01-01	inf	0.88	
proliferation	TUMOR-NCIH1048-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-NCIH1048-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1048-cellline-01-01	inf	0.65	
proliferation	TUMOR-NCIH1048-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-NCIH1048-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1048-cellline-01-01	inf	0.68	
proliferation	TUMOR-NCIH1048-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-NCIH1048-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1048-cellline-01-01	inf	0.51	
proliferation	TUMOR-NCIH1048-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-NCIH1048-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1048-cellline-01-01	inf	0.33	
proliferation	TUMOR-NCIH1092-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-NCIH1092-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1092-cellline-01-01	inf	1.127	
proliferation	TUMOR-NCIH1092-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-NCIH1092-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1092-cellline-01-01	inf	1.101	
proliferation	TUMOR-NCIH1092-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-NCIH1092-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1092-cellline-01-01	inf	1.0216	
proliferation	TUMOR-NCIH1092-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-NCIH1092-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1092-cellline-01-01	inf	0.966	
proliferation	TUMOR-NCIH1092-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-NCIH1092-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1092-cellline-01-01	inf	0.86	
proliferation	TUMOR-NCIH1092-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-NCIH1092-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1092-cellline-01-01	inf	0.87	
proliferation	TUMOR-NCIH1092-cellline-01-01_CHIR-265_Conc2530.0nM	TUMOR-NCIH1092-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1092-cellline-01-01	inf	0.72	
proliferation	TUMOR-NCIH1092-cellline-01-01_CHIR-265_Conc8000.0nM	TUMOR-NCIH1092-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1092-cellline-01-01	inf	0.48	
proliferation	TUMOR-NCIH1341-cellline-01-01_CHIR-265_Conc2.5nM	TUMOR-NCIH1341-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1341-cellline-01-01	inf	1.21	
proliferation	TUMOR-NCIH1341-cellline-01-01_CHIR-265_Conc8.0nM	TUMOR-NCIH1341-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1341-cellline-01-01	inf	1.172	
proliferation	TUMOR-NCIH1341-cellline-01-01_CHIR-265_Conc25.0nM	TUMOR-NCIH1341-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1341-cellline-01-01	inf	1.134	
proliferation	TUMOR-NCIH1341-cellline-01-01_CHIR-265_Conc80.0nM	TUMOR-NCIH1341-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1341-cellline-01-01	inf	0.934	
proliferation	TUMOR-NCIH1341-cellline-01-01_CHIR-265_Conc250.0nM	TUMOR-NCIH1341-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1341-cellline-01-01	inf	1.0127	
proliferation	TUMOR-NCIH1341-cellline-01-01_CHIR-265_Conc800.0nM	TUMOR-NCIH1341-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-NCIH1341-cellline-01-01	inf	0.61	
